date,availableBikes,availableDocks
1370056949,21,27
1370056973,21,27
1370057402,21,27
1370057462,21,27
1370057522,21,27
1370057581,21,27
1370057641,21,27
1370057702,21,27
1370057762,21,27
1370057822,21,27
1370057881,21,27
1370057941,21,27
1370058001,21,27
1370058062,21,27
1370058121,21,27
1370058182,21,27
1370058242,21,27
1370058307,21,27
1370058363,21,27
1370058429,21,27
1370058481,21,27
1370058545,21,27
1370058602,21,27
1370058661,21,27
1370058722,21,27
1370058784,21,27
1370058841,21,27
1370058907,21,27
1370058962,21,27
1370059021,21,27
1370059089,21,27
1370059142,21,27
1370059202,21,27
1370059262,21,27
1370059321,21,27
1370059382,21,27
1370059442,21,27
1370059502,21,27
1370059561,21,27
1370059622,21,27
1370059681,21,27
1370059742,21,27
1370059802,21,27
1370059861,21,27
1370059922,21,27
1370059981,21,27
1370060041,21,27
1370060102,21,27
1370060161,21,27
1370060224,21,27
1370060281,21,27
1370060341,21,27
1370060401,21,27
1370060464,21,27
1370060522,21,27
1370060585,21,27
1370060641,21,27
1370060702,21,27
1370060762,22,26
1370060822,22,26
1370060881,22,26
1370060942,22,26
1370061002,22,26
1370061061,22,26
1370061121,22,26
1370061181,22,26
1370061241,22,26
1370061302,22,26
1370061364,22,26
1370061421,22,26
1370061482,22,26
1370061542,22,26
1370061602,22,26
1370061661,22,26
1370061722,22,26
1370061782,22,26
1370061844,22,26
