date,availableBikes,availableDocks
1370056949,11,11
1370056973,11,11
1370057402,11,11
1370057462,11,11
1370057522,11,11
1370057581,11,11
1370057641,11,11
1370057702,11,11
1370057762,11,11
1370057822,11,11
1370057881,11,11
1370057941,11,11
1370058001,11,11
1370058062,11,11
1370058121,11,11
1370058182,11,11
1370058242,11,11
1370058307,11,11
1370058363,11,11
1370058429,11,11
1370058481,11,11
1370058545,11,11
1370058602,11,11
1370058661,11,11
1370058722,11,11
1370058784,11,11
1370058841,11,11
1370058907,11,11
1370058962,11,11
1370059021,11,11
1370059089,11,11
1370059142,11,11
1370059202,11,11
1370059262,11,11
1370059321,11,11
1370059382,11,11
1370059442,11,11
1370059502,11,11
1370059561,11,11
1370059622,11,11
1370059681,11,11
1370059742,11,11
1370059802,11,11
1370059861,11,11
1370059922,11,11
1370059981,11,11
1370060041,11,11
1370060102,11,11
1370060161,11,11
1370060224,11,11
1370060281,11,11
1370060341,11,11
1370060401,11,11
1370060464,11,11
1370060522,11,11
1370060585,11,11
1370060641,11,11
1370060702,11,11
1370060762,11,11
1370060822,11,11
1370060881,11,11
1370060942,11,11
1370061002,11,11
1370061061,11,11
1370061121,11,11
1370061181,11,11
1370061241,11,11
1370061302,11,11
1370061364,11,11
1370061421,11,11
1370061482,11,11
1370061542,11,11
1370061602,11,11
1370061661,11,11
1370061722,11,11
1370061782,11,11
1370061844,11,11
