date,availableBikes,availableDocks
1370056949,36,21
1370056973,36,21
1370057402,36,21
1370057462,36,21
1370057522,36,21
1370057581,36,21
1370057641,36,21
1370057702,36,21
1370057762,36,21
1370057822,36,21
1370057881,36,21
1370057941,36,21
1370058001,36,21
1370058062,36,21
1370058121,36,21
1370058182,36,21
1370058242,36,21
1370058307,36,21
1370058363,36,21
1370058429,36,21
1370058481,36,21
1370058545,36,21
1370058602,36,21
1370058661,36,21
1370058722,36,21
1370058784,36,21
1370058841,36,21
1370058907,36,21
1370058962,36,21
1370059021,36,21
1370059089,36,21
1370059142,36,21
1370059202,36,21
1370059262,36,21
1370059321,36,21
1370059382,36,21
1370059442,36,21
1370059502,36,21
1370059561,36,21
1370059622,36,21
1370059681,36,21
1370059742,36,21
1370059802,36,21
1370059861,36,21
1370059922,36,21
1370059981,36,21
1370060041,36,21
1370060102,36,21
1370060161,36,21
1370060224,37,20
1370060281,37,20
1370060341,37,20
1370060401,37,20
1370060464,37,20
1370060522,37,20
1370060585,37,20
1370060641,37,20
1370060702,37,20
1370060762,37,20
1370060822,37,20
1370060881,37,20
1370060942,37,20
1370061002,37,20
1370061061,37,20
1370061121,37,20
1370061181,37,20
1370061241,36,21
1370061302,36,21
1370061364,36,21
1370061421,36,21
1370061482,36,21
1370061542,36,21
1370061602,36,21
1370061661,36,21
1370061722,36,21
1370061782,36,21
1370061844,36,21
