Timestamp, AvailableBikes, AvailableDocks
1370056949, 8, 16
1370056973, 8, 16
1370057402, 8, 16
1370057462, 8, 16
1370057522, 8, 16
1370057581, 8, 16
1370057641, 8, 16
1370057702, 8, 16
1370057762, 8, 16
1370057822, 8, 16
1370057881, 8, 16
1370057941, 8, 16
1370058001, 8, 16
1370058062, 8, 16
1370058121, 8, 16
1370058182, 8, 16
1370058242, 9, 15
1370058307, 9, 15
1370058363, 9, 15
1370058429, 9, 15
1370058481, 9, 15
1370058545, 9, 15
1370058602, 9, 15
1370058661, 9, 15
1370058722, 9, 15
1370058784, 9, 15
1370058841, 9, 15
1370058907, 9, 15
1370058962, 9, 15
1370059021, 9, 15
1370059089, 9, 15
1370059142, 9, 15
1370059202, 9, 15
1370059262, 9, 15
1370059321, 9, 15
1370059382, 9, 15
1370059442, 9, 15
1370059502, 9, 15
