Timestamp, AvailableBikes, AvailableDocks
1370056949, 52, 1
1370056973, 52, 1
1370057402, 52, 1
1370057462, 52, 1
1370057522, 52, 1
1370057581, 52, 1
1370057641, 52, 1
1370057702, 52, 1
1370057762, 52, 1
1370057822, 52, 1
1370057881, 52, 1
1370057941, 52, 1
1370058001, 52, 1
1370058062, 52, 1
1370058121, 52, 1
1370058182, 52, 1
1370058242, 52, 1
1370058307, 52, 1
1370058363, 52, 1
1370058429, 52, 1
1370058481, 52, 1
1370058545, 52, 1
1370058602, 52, 1
1370058661, 52, 1
1370058722, 52, 1
1370058784, 52, 1
1370058841, 52, 1
1370058907, 52, 1
1370058962, 52, 1
1370059021, 52, 1
1370059089, 52, 1
1370059142, 52, 1
1370059202, 52, 1
1370059262, 52, 1
1370059321, 52, 1
1370059382, 52, 1
1370059442, 52, 1
1370059502, 52, 1
