date,availableBikes,availableDocks
1370056949,15,18
1370056973,15,18
1370057402,15,18
1370057462,15,18
1370057522,15,18
1370057581,15,18
1370057641,15,18
1370057702,15,18
1370057762,15,18
1370057822,15,18
1370057881,15,18
1370057941,15,18
1370058001,15,18
1370058062,15,18
1370058121,15,18
1370058182,15,18
1370058242,15,18
1370058307,15,18
1370058363,15,18
1370058429,15,18
1370058481,15,18
1370058545,16,17
1370058602,16,17
1370058661,16,17
1370058722,16,17
1370058784,16,17
1370058841,16,17
1370058907,16,17
1370058962,16,17
1370059021,16,17
1370059089,15,18
1370059142,15,18
1370059202,15,18
1370059262,15,18
1370059321,15,18
1370059382,15,18
1370059442,15,18
1370059502,15,18
1370059561,15,18
1370059622,15,18
1370059681,15,18
1370059742,15,18
1370059802,15,18
1370059861,16,17
1370059922,16,17
1370059981,17,16
1370060041,17,16
1370060102,17,16
1370060161,17,16
1370060224,17,16
1370060281,17,16
1370060341,17,16
1370060401,17,16
1370060464,17,16
1370060522,17,16
1370060585,17,16
1370060641,17,16
1370060702,17,16
1370060762,16,17
1370060822,16,17
1370060881,16,17
1370060942,16,17
1370061002,16,17
1370061061,16,17
1370061121,16,17
1370061181,16,17
1370061241,16,17
1370061302,16,17
1370061364,16,17
1370061421,16,17
1370061482,16,17
1370061542,16,17
1370061602,16,17
1370061661,16,17
1370061722,16,17
1370061782,16,17
1370061844,16,17
