Timestamp, AvailableBikes, AvailableDocks
1370056949, 15, 14
1370056973, 15, 14
1370057402, 15, 14
1370057462, 15, 14
1370057522, 15, 14
1370057581, 15, 14
1370057641, 15, 14
1370057702, 15, 14
1370057762, 15, 14
1370057822, 15, 14
1370057881, 15, 14
1370057941, 15, 14
1370058001, 15, 14
1370058062, 15, 14
1370058121, 15, 14
1370058182, 16, 13
1370058242, 16, 13
1370058307, 15, 14
1370058363, 15, 14
1370058429, 15, 14
1370058481, 15, 14
1370058545, 15, 14
1370058602, 15, 14
1370058661, 15, 14
1370058722, 15, 14
1370058784, 15, 14
1370058841, 14, 15
1370058907, 13, 16
1370058962, 13, 16
1370059021, 13, 16
1370059089, 13, 16
1370059142, 13, 16
1370059202, 13, 16
1370059262, 13, 16
1370059321, 13, 16
1370059382, 13, 16
1370059442, 13, 16
1370059502, 13, 16
